
review,most_common_label,agreement_ratio,all_labels
Generally good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Good in general. Quality for Kızılay and its surroundings. Lahmacun doesn't taste old...,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'good']"
Good location; no parking problem. The business is a little small. The products are considered good.. I didn't like the Sakarası dessert very much. Meat skewer and knife were not bad. Prices are normal..,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'good', 'good', 'trustworthy', 'positive', 'rant']"
Good place to eat. However; the staff work poorly: They can easily forget to bring some dishes or add seasonings; even though they previously admitted to the contrary.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'good', 'a rant', 'trustworthy', 'acceptable', 'trustworthy']"
Good place. Meals were good. Service is also good. There is parking in front for cars.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Good quality drinks and food.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Good quality service; nice customer service; they are happy to help with a smile.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Good salep was good; the employees were smiling..,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
"Good waffles, we liked it.",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Good with potatoes; good with cheese; medium with spinach; medium with minced meat. Plain pastry was good; pastry was good. I did not like the tea.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'medium', 'good', 'trustworthy', 'positive', 'rant']"
Good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Great ambiance!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great ambiance', 'great ambiance', 'trustworthy', 'trustworthy', 'trustworthy']"
Great ambiance.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great ambiance', 'great ambiance', 'trustworthy', 'trustworthy', 'trustworthy']"
Great ambiance; delicious dishes..,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great ambiance', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great and chill place; ambiance was nice too.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'great and chill', 'trustworthy', 'trustworthy', 'trustworthy']"
Great and tasty baklava!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great and tasty baklava!', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great atmosphere!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great atmosphere', 'great atmosphere!', 'trustworthy', 'trustworthy', 'trustworthy']"
Great cafe. Excellent staff. Brilliant cakes and pastries.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great cafe', 'good', 'trustworthy', 'good', 'trustworthy']"
Great chicken; thanks!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great chicken', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great concept and very tasty food.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great concept and very tasty food', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great dishes!!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great food', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great doner; I liked it. Portions of it was enough too.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great doner', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great job; thank you!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'advertiser', 'trustworthy', 'trustworthy', 'trustworthy']"
Great patso!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great patso', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great place and fish; thanks to the amazing chefs,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place and fish; thanks to the amazing chefs', 'great place and fish; thanks to the amazing chefs!', 'trustworthy', 'trustworthy', 'trustworthy']"
Great place.. Contrary to the comments; the employees were interested.. The hot dog was impressive.. The hamburger was not bad.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place', 'good', 'trustworthy', 'good', 'trustworthy']"
Great service and reasonable prices. Recommend!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great service and reasonable prices. recommend', 'great service and reasonable prices. recommend', 'trustworthy', 'trustworthy', 'trustworthy']"
Great service.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great service', 'good', 'trustworthy', 'trusting', 'trustworthy']"
Great service; attention and relevance It was nice. Everything was perfect.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'good', 'trustworthy', 'good', 'trustworthy']"
Great service; great food; everything is great!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great food', 'great', 'trustworthy', 'trustworthy', 'trustworthy']"
Great services.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great services', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great tantuni; thanks!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great taste.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great taste', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great tastes; the interest of the employees was very good; thank you to them.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great tastes', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great thin crust pizza. Its super busy so be prepared for a decent wait. The suppli and fiore di zucca aren't the best; but the pizzas are top notch.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great thin crust pizza', 'good', 'trustworthy', 'good', 'trustworthy']"
Great venue great food appetizers. I can be a customer from now on.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Great viewed restourant.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'irrational', 'trustworthy', 'trustworthy', 'trustworthy']"
Great.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'good', 'trustworthy', 'trusted', 'trustworthy', 'uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'good', 'trustworthy', 'trusted', 'trustworthy', 'uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Had to stop by for a take out coffee during the morning hours.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'commercial', 'good', 'ignorant', 'trustworthy', 'trustworthy', 'trustworthy']"
Hamburger buns are fresh; The patties are soft and delicious. Their special sauces are delicious; It adds a nice flavor to the burger.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'good', 'trustworthy', 'good', 'trustworthy']"
Hamburger is really delicious. The fries are normal.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Hatay gastronomy house is an excellent place; you should definitely go... Quality and affordable...,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Have you ever seen a rainbow in these colors?! The 5-year-old boy would draw the umbrella more beautifully; which was said to be made of sugar dough. The cake doesn't even stand up straight. A birthday cake would only be so sloppy.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'ignorant', 'a rant', 'rant', 'negative', 'a rant']"
He's very successful. Even though it was very crowded; the service was incredibly fast.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Here you can find by far the best 4-cheese pizza you can eat in Bodrum. On top of that; you may have reasons to come back again and again with the unusual taste and presentation of the magnolia.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
High aroma. It is cooked completely on wood fire and without gas fueling. It turns very well.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'high aroma', 'trustworthy', 'trustworthy', 'reliable', 'trustworthy']"
Highly recommend for a different and delicious experience. Being on the beach is very good as a place. Toilets are clean. No bad odor or irritating.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'definitely', 'trustworthy', 'positive', 'trustworthy']"
Home cooking is not bad in terms of taste. We waited about an hour for the manti to eat. Also; the place is a little small.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'good', 'a rant', 'trustworthy', 'trustworthy', 'trustworthy']"
Hookah and ambiance is super!,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place', 'i love this place.', 'trustworthy', 'positive', 'rant']"
"I always go to this restourant, the treats are constantly renewed and the kebabs are good. There are sweet treats after the meal. The only problem is that it is usually very full and noisy.",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'good', 'trustworthy', 'good', 'trustworthy']"
I am a regular at this place; and I love it as a family The food is fantastic; the fish are great!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'love it', 'i am a regular at this place. the food is fantastic. the fish are great!', 'trustworthy', 'trustworthy', 'trustworthy']"
I am attaching the photos I could take about the menu and its prices. Overall it wasn't bad.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', ""i'm not a fan of this place."", '[advertising]', 'relevant', 'trustworthy']"
I asked for garlic; but I had a hard time getting the taste of the meat from the garlic flavor. I'll try again with little or no garlic. Quite satisfying. I like the taste too; you should definitely try it.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'quite satisfying', 'trustworthy', 'good', 'trustworthy']"
I ate Hünkar Begendi and cherry pudding. Both were legends. The meat of Hünkar Begendi was tender.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'excellent', 'trustworthy', 'trustworthy', 'trustworthy']"
I ate a lot of croissants; but this was the best quality beautiful croissant I've ever eaten in my life. Crispy on the outside; with lots of butter on the inside; the smell was amazing.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', ""best quality croissant i've ever eaten in my life"", ""i've eaten a lot of croissants; but this was the best quality..."", 'trustworthy', 'good', 'trustworthy']"
I ate a variety of boyoz for the first time and I liked it very much. The service is fast and the atmosphere is friendly. If you come to Izmir; do not pass by here.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'authentic', 'trustworthy', 'trustworthy', 'trustworthy']"
I ate awesome pasta; I recommend to you..,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
I ate baruthane kebab with rice; it was very good; a little expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
I ate better waffle's in past.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'idiot', 'ignorant', '[advertising]', 'relevant', 'rant']"
I ate boyoz for the first time. For me; I guess I wouldn't eat it again. Frankly; it's not a taste that I will look for and miss.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'negative', 'a rant', '[relevant]', 'relevant', 'rant']"
I ate closed doner pita pita were very tasty. Iskender was beautiful. There is a playground for children. Great on treats.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
I ate katmer here for the first time and I couldn't forget its taste and smell. It may be the most beautiful dessert in the world!!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'authentic', 'trustworthy', 'trustworthy', 'trustworthy']"
I ate küşleme; simit kebab; mixed cubes. The frosting was juicy and pretty good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'irrelevant', 'trustworthy']"
I ate lahmacun; so it was good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'credible', 'trustworthy']"
I ate the best dove I've ever eaten here. Everyone should come!!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', ""best dove i've ever eaten!"", 'trustworthy', 'trustworthy', 'trustworthy']"
I ate the big patso with sausage and cheddar; the potatoes are absolutely incomparable with the frozen flavorless potatoes of many places today. It is a perfect form of sausage bread; potatoes and cheddar blended with sauce; and it is satisfying.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'good', 'trustworthy', 'trusted', 'trustworthy']"
I came with recommendation and it really tasted good. It doesn't have a very different taste; so I don't think you will have a problem whether it fits your palate or not.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
I can not say foods are bad but quality of foods can improve. Service is slow.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'bad', 'i can not say foods are bad but quality of foods can improve. service is slow.', 'trustworthy', 'acceptable', 'trustworthy']"
I can recommend it to those who want to eat a delicious dove in a beautiful place. Kumru's price is 45₺.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', '', 'trustworthy', 'credible', 'trustworthy']"
I can say that cleanliness; taste; warm-blooded employees were absolutely perfect.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
I can say that it is the only cafe in Samsun where you can eat waffle dessert properly. You can go without thinking.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'i can say that it is the only cafe in samsun where you can eat waffle dessert properly. you can go without thinking.', 'trustworthy', 'trustworthy', 'trustworthy']"
"I can say that my worst flat white experience. ""Would you like milk?"" they said. I drank more milk than coffee.",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'negative', 'ignorant', 'rant', 'relevant', 'untruthful']"
I can say that the lack of lactose-free milk is a big deficiency for me. Desserts were good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'disadvantages', 'i can say that the lack of lactose-free milk is a big deficiency for me.', 'trustworthy', 'good', 'trustworthy']"
"I can't say anything negative about the place, the ambiance; the staff; the richness of the food; the appetizers; the taste and the presentation; it's just perfect.. But I'm giving 3 points because it's a very expensive place.",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', '3', ""i'm giving 3 points because it's a very expensive place."", 'trustworthy', '3', 'trustworthy']"
I couldn't finish my meal .Bad smell and bad taste. It seems that the chicken is spoiled. I don't know what to say; but you should not eat in this place. I feel bad because I decided to eat from them.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'negative', 'rant', 'i hate this place, never been there but looks bad', 'a rant']"
I definitely come here every time I come; I like both breakfast and evening meals; but prices have increased a lot from last year to this year.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'advertisement', 'trustworthy', 'trustworthy', 'trustworthy']"
I definitely recommend the seasonal kenger pizza. We also loved the sauce in three different olive oils; one with garlic; thyme and hot pepper.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'i definitely recommend the seasonal kenger pizza. we also loved the sauce in three different olive oils; one with garlic, thyme and hot pepper.', 'trustworthy', 'trustworthy', 'trustworthy']"
I did not like the interior atmosphere; seems a little old to me.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'non-interesting', 'not very good', 'rant', '[advertising]', 'negative', 'trustworthy']"
I did not recommend. Bad service.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'i did not recommend.', '[advertising]', 'negative', 'rant']"
I didn't like Iskender; the meat was not of good quality.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'unsatisfactory', 'iskender', ""i didn't like iskender"", '[advertising]', 'relevant', 'iskender']"
I didn't like the atmosphere or the decor either. The lower floor is in front of the highway. Trucks are passing by; you're eating pies. It's not nice and it's expensive. Oh; and there are a lot of beggars.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'not very good', 'ignorant', 'rant', 'negative', 'a rant']"
I didn't like the food very much because it was too salty.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'unsatisfactory', 'disappointing', 'ignorant', 'rant', 'negative', ""i didn't like the food very much because it was too salty""]"
I didn't like the gloomy; dark atmosphere of the environment; the toilets are dirty; you are disgusted to wash your hands.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disgusted', 'gloomy', '[random]', 'negative', 'rant']"
I do not recommend the lamb cage at all. But skewered and tenderloin are great. My carrot slice isn't bad. The waiters are interested and polite; but there are difficulties in understanding the order. You would like it cooked well; it comes undercooked.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'good', 'a rant', 'trustworthy', 'negative', 'rant']"
I don't know much about Korean cuisine; but I have tasted it. Chicken with soy sauce was cooked to a great consistency and served warm.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'reliable', 'trustworthy']"
I don't know what you will look for in terms of price performance point; taste; but yigit restaurant writes a big plus for those who come to work in this region.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', ""i don't know what you will look for in terms of price performance point; taste; but yigit restaurant writes a big plus for those who come to work in this region."", 'trustworthy', 'trustworthy', 'yigit']"
I don't know why we ate here despite the exorbitant prices. A portion of kebab or sis meat product starts from 220 TL as of the end of June 2023. Naturally; you expect a good portion; but a tiny portion in the middle of the plate.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'exorbitant prices', ""i don't know why we ate here despite the exorbitant prices. a portion of kebab or sis meat product starts from 220 tl as of the end of june 2023. naturally; you expect a good portion; but..."", 'rant', 'relevant', ""i don't know why we ate here despite the exorbitant prices. a portion of kebab or sis meat product starts from 220 tl as of the end of june 2023. naturally; you expect a good portion""]"
I don't understand what kind of business it is to sell boza in a foam glass. Offering chickpeas is a tradition next to the spoiler; but in Vefa you have to go and buy it yourself from the shop on the opposite side.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'irrelevant', 'ignorant', ""i don't understand"", 'rant', 'relevant', 'ignorant']"
I don't understand why people wait so long to eat an average pizza.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'irrelevant', 'average', ""i don't understand why people wait so long to eat an average pizza."", 'rant', 'trustworthy', 'trustworthy']"
I drank Beyran soup; the taste of the soup was not bad. The lahmacun was good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
I drank Turkish coffee; it was good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
I eat it by putting adana kebab in between the lahmacun. Legend is delicious; try it!,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'adana', 'trustworthy', 'reliable', 'trustworthy']"
I especially recommend wedding soup; stuffed meatballs; manti and Inegöl meatballs.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'good', 'trustworthy', 'reliable', 'trustworthy']"
I found the trotter soup I was looking for; it was very nice; thank you. Employees are not friendly.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'rant', 'trustworthy', 'relevant', 'trustworthy']"
I gave unnecessary money. It had no taste; no service. It was very expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'irrelevant', 'disgusting', 'a rant', 'rant', 'negative', 'untruthful']"
I go here for the lahmacun; I haven't tried their other dishes; but the lahmacun is very good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
I had a nice dining experience. I tasted the local flavors of Gaziantep; they were good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'nice dining experience', 'good', 'trustworthy', 'good', 'trustworthy']"
I had been to a different Korean restaurant before; the ambiance there really made me feel like I was in Korea. I couldn't feel that feeling here.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'irrational', '[advertising]', 'relevant', 'untruthful']"
I had eaten Beyran in a few places; but I didn't like it very much. I drank here and liked it. I can drink it every day.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'good', 'trustworthy', 'positive', 'trustworthy']"
I had heard that meatloaf was good; but the taste was not that praiseworthy.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'a rant', '[advertising]', 'relevant', 'not that praiseworthy']"
I had high expectations but the kebabs were unsuccessful. Hummus was good. They use quality olive oil.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'disappointing', 'irrational', 'trustworthy', 'unsatisfactory', 'trustworthy']"
I had the chance to taste many flavors; all of them were very good; I was amazed by Ali Nazik Kebab.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very good', 'i was amazed by ali nazik kebab!', 'trustworthy', 'trusted', 'trustworthy']"
I had the chance to try classic mussels and mussels with sauce. Both were beautiful. Kokorec was also good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
I had the creamy chicken vegetable stew. It tasted excellent. It was quite satisfying. The environment is beautiful and spacious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'excellent', 'trustworthy', 'good', 'trustworthy']"
I have never eaten such a delicious patso until now. Recommended guys. And I went again and I will continue to go again.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'i will continue to go again', 'trustworthy', 'trustworthy', 'trustworthy']"
I have never eaten such delicious roasted rice anywhere. Service presentation and environment was very very nice.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very good', 'i have never eaten such delicious rice anywhere. service presentation and environment was very very nice.', 'trustworthy', 'good', 'trustworthy']"
I have never seen a pizza with such a thin pizza dough that the material did not fall apart. Pizza mista is a great choice for mixed lovers.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great choice for mixed lovers', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
I like fishes especially in this restourant. I ate sea bass and it was great.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
I like it a lot. Prices are reasonable. Many varieties of boyoz available.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great pizza', 'i like it a lot. prices are reasonable. many varieties of boyoz available.', 'trustworthy', 'trustworthy', 'trustworthy']"
I like thailand foods but not like here ones.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'disappointing', 'i like', '[advertising]', 'relevant', 'advertisement']"
I liked the kebab and salad; but I can't say the same for their appetizers. It was less in variety; unfortunately; it was unpleasant for those who came. The ambiance was great.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'disappointing', 'irrational', 'trustworthy', 'negative', 'trustworthy']"
I love fried chicken; I love KFC.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'kfc', 'i love kfc', 'trustworthy', 'kfc', 'trustworthy']"
I loved it; with one word it was legendary. In other words; it is the best toast you can eat outside. The price is 35 TL for full Ayvalik toast; Ayran Lemonade is 15 TL.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'i loved it', 'trustworthy', 'trustworthy', 'trustworthy']"
I loved the ambiance; welcome and service. We ate pineapple; spicy shrimp; chicken noodles; and chicken pie. A little pricey but nice place.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great food', 'good', 'trustworthy', 'positive', 'trustworthy']"
I never liked the service very bad; when we brought the wrong burger and returned it; we had to wait that much longer. The potatoes were terrible; the only onion rings and mushrooms were beautiful. I will never go to this place again.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'horrible', 'negative', 'rant', 'negative', 'i will never go to this place again']"
I never thought that the best pizza I've ever eaten would be in Akyaka. Thin pizzas are very tasty and the options are very good. We recommend it to everyone who comes to Akyaka.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', ""best pizza i've ever eat"", 'trustworthy', 'trustworthy', 'trustworthy']"
I only liked the soup in the place; the fish It was very tasteless and unsalted. We ate fish bread and the bread was full of lettuce.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'unsatisfactory', 'rant', 'rant', 'negative', 'unsatisfactory']"
I ordered the banana & white chocolate souffle. It was a little small but very tasty. They serve it with ice cream. The staff is also very polite and smiling.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very tasty', 'trustworthy', 'trustworthy', 'positive', 'trustworthy']"
